Channel	AMBG	RampGain	InputVoltage	ADCvalue
Hrefy	0	2	0.54	469
Hrefy	0	3	0.54	477
Hrefy	0	4	0.54	490
Hrefy	0	5	0.54	498
Hrefy	0	6	0.54	507
Hrefy	0	7	0.54	514
Hrefy	0	8	0.54	528
Hrefy	0	9	0.54	537
Hrefy	0	10	0.54	546
Hrefy	0	11	0.54	553
Hrefy	0	12	0.54	566
Hrefy	0	13	0.54	574
Hrefy	0	14	0.54	582
Hrefy	0	15	0.54	589
Hrefy	0	0	0.55	459
Hrefy	0	1	0.55	468
Hrefy	0	2	0.55	478
Hrefy	0	3	0.55	486
Hrefy	0	4	0.55	499
Hrefy	0	5	0.55	507
Hrefy	0	6	0.55	516
Hrefy	0	7	0.55	523
Hrefy	0	8	0.55	538
Hrefy	0	9	0.55	546
Hrefy	0	10	0.55	555
Hrefy	0	11	0.55	563
Hrefy	0	12	0.55	576
Hrefy	0	13	0.55	584
Hrefy	0	14	0.55	592
Hrefy	0	15	0.55	599
Hrefy	0	0	0.56	467
Hrefy	0	1	0.56	476
Hrefy	0	2	0.56	486
Hrefy	0	3	0.56	494
Hrefy	0	4	0.56	508
Hrefy	0	5	0.56	516
Hrefy	0	6	0.56	525
Hrefy	0	7	0.56	532
Hrefy	0	8	0.56	547
Hrefy	0	9	0.56	556
Hrefy	0	10	0.56	565
Hrefy	0	11	0.56	573
Hrefy	0	12	0.56	587
Hrefy	0	13	0.56	594
Hrefy	0	14	0.56	603
Hrefy	0	15	0.56	610
Hrefy	0	0	0.57	475
Hrefy	0	1	0.57	485
Hrefy	0	2	0.57	494
Hrefy	0	3	0.57	503
Hrefy	0	4	0.57	517
Hrefy	0	5	0.57	525
Hrefy	0	6	0.57	534
Hrefy	0	7	0.57	542
Hrefy	0	8	0.57	557
Hrefy	0	9	0.57	566
Hrefy	0	10	0.57	575
Hrefy	0	11	0.57	583
Hrefy	0	12	0.57	596
Hrefy	0	13	0.57	605
Hrefy	0	14	0.57	613
Hrefy	0	15	0.57	620
Hrefy	0	0	0.58	483
Hrefy	0	1	0.58	493
Hrefy	0	2	0.58	503
Hrefy	0	3	0.58	511
Hrefy	0	4	0.58	525
Hrefy	0	5	0.58	534
Hrefy	0	6	0.58	543
Hrefy	0	7	0.58	551
Hrefy	0	8	0.58	566
Hrefy	0	9	0.58	575
Hrefy	0	10	0.58	585
Hrefy	0	11	0.58	593
Hrefy	0	12	0.58	606
Hrefy	0	13	0.58	615
Hrefy	0	14	0.58	624
Hrefy	0	15	0.58	631
Hrefy	0	0	0.59	491
Hrefy	0	1	0.59	501
Hrefy	0	2	0.59	511
Hrefy	0	3	0.59	520
Hrefy	0	4	0.59	534
Hrefy	0	5	0.59	543
Hrefy	0	6	0.59	552
Hrefy	0	7	0.59	560
Hrefy	0	8	0.59	575
Hrefy	0	9	0.59	585
Hrefy	0	10	0.59	595
Hrefy	0	11	0.59	603
Hrefy	0	12	0.59	617
Hrefy	0	13	0.59	625
Hrefy	0	14	0.59	634
Hrefy	0	15	0.59	642
Hrefy	0	0	0.6	499
Hrefy	0	1	0.6	509
Hrefy	0	2	0.6	520
Hrefy	0	3	0.6	528
Hrefy	0	4	0.6	543
Hrefy	0	5	0.6	552
Hrefy	0	6	0.6	561
Hrefy	0	7	0.6	569
Hrefy	0	8	0.6	585
Hrefy	0	9	0.6	595
Hrefy	0	10	0.6	604
Hrefy	0	11	0.6	613
Hrefy	0	12	0.6	627
Hrefy	0	13	0.6	635
Hrefy	0	14	0.6	645
Hrefy	0	15	0.6	652
Hrefy	0	0	0.61	507
Hrefy	0	1	0.61	517
Hrefy	0	2	0.61	528
Hrefy	0	3	0.61	537
Hrefy	0	4	0.61	552
Hrefy	0	5	0.61	561
Hrefy	0	6	0.61	570
Hrefy	0	7	0.61	579
Hrefy	0	8	0.61	594
Hrefy	0	9	0.61	604
Hrefy	0	10	0.61	614
Hrefy	0	11	0.61	623
Hrefy	0	12	0.61	637
Hrefy	0	13	0.61	646
Hrefy	0	14	0.61	655
Hrefy	0	15	0.61	663
Hrefy	0	0	0.62	516
Hrefy	0	1	0.62	526
Hrefy	0	2	0.62	536
Hrefy	0	3	0.62	545
Hrefy	0	4	0.62	561
Hrefy	0	5	0.62	570
Hrefy	0	6	0.62	579
Hrefy	0	7	0.62	588
Hrefy	0	8	0.62	604
Hrefy	0	9	0.62	614
Hrefy	0	10	0.62	624
Hrefy	0	11	0.62	632
Hrefy	0	12	0.62	647
Hrefy	0	13	0.62	656
Hrefy	0	14	0.62	666
Hrefy	0	15	0.62	673
Hrefy	0	0	0.63	524
Hrefy	0	1	0.63	534
Hrefy	0	2	0.63	545
Hrefy	0	3	0.63	554
Hrefy	0	4	0.63	569
Hrefy	0	5	0.63	579
Hrefy	0	6	0.63	589
Hrefy	0	7	0.63	597
Hrefy	0	8	0.63	613
Hrefy	0	9	0.63	623
Hrefy	0	10	0.63	634
Hrefy	0	11	0.63	643
Hrefy	0	12	0.63	657
Hrefy	0	13	0.63	666
Hrefy	0	14	0.63	676
Hrefy	0	15	0.63	684
Hrefy	0	0	0.64	531
Hrefy	0	1	0.64	542
Hrefy	0	2	0.64	553
Hrefy	0	3	0.64	562
Hrefy	0	4	0.64	578
Hrefy	0	5	0.64	588
Hrefy	0	6	0.64	598
Hrefy	0	7	0.64	606
Hrefy	0	8	0.64	623
Hrefy	0	9	0.64	633
Hrefy	0	10	0.64	644
Hrefy	0	11	0.64	653
Hrefy	0	12	0.64	668
Hrefy	0	13	0.64	677
Hrefy	0	14	0.64	686
Hrefy	0	15	0.64	694
Hrefy	0	0	0.65	540
Hrefy	0	1	0.65	550
Hrefy	0	2	0.65	562
Hrefy	0	3	0.65	571
Hrefy	0	4	0.65	587
Hrefy	0	5	0.65	597
Hrefy	0	6	0.65	607
Hrefy	0	7	0.65	615
Hrefy	0	8	0.65	632
Hrefy	0	9	0.65	643
Hrefy	0	10	0.65	653
Hrefy	0	11	0.65	662
Hrefy	0	12	0.65	678
Hrefy	0	13	0.65	687
Hrefy	0	14	0.65	702
Hrefy	0	15	0.65	710
Hrefy	0	0	0.66	548
Hrefy	0	1	0.66	559
Hrefy	0	2	0.66	570
Hrefy	0	3	0.66	580
Hrefy	0	4	0.66	596
Hrefy	0	5	0.66	606
Hrefy	0	6	0.66	616
Hrefy	0	7	0.66	625
Hrefy	0	8	0.66	642
Hrefy	0	9	0.66	652
Hrefy	0	10	0.66	663
Hrefy	0	11	0.66	672
Hrefy	0	12	0.66	688
Hrefy	0	13	0.66	702
Hrefy	0	14	0.66	712
Hrefy	0	15	0.66	720
Hrefy	0	0	0.67	556
Hrefy	0	1	0.67	567
Hrefy	0	2	0.67	578
Hrefy	0	3	0.67	588
Hrefy	0	4	0.67	604
Hrefy	0	5	0.67	614
Hrefy	0	6	0.67	625
Hrefy	0	7	0.67	634
Hrefy	0	8	0.67	651
Hrefy	0	9	0.67	662
Hrefy	0	10	0.67	673
Hrefy	0	11	0.67	682
Hrefy	0	12	0.67	703
Hrefy	0	13	0.67	712
Hrefy	0	14	0.67	722
Hrefy	0	15	0.67	730
Hrefy	0	0	0.68	564
Hrefy	0	1	0.68	575
Hrefy	0	2	0.68	587
Hrefy	0	3	0.68	596
Hrefy	0	4	0.68	613
Hrefy	0	5	0.68	623
Hrefy	0	6	0.68	634
Hrefy	0	7	0.68	643
Hrefy	0	8	0.68	661
Hrefy	0	9	0.68	672
Hrefy	0	10	0.68	683
Hrefy	0	11	0.68	692
Hrefy	0	12	0.68	713
Hrefy	0	13	0.68	722
Hrefy	0	14	0.68	732
Hrefy	0	15	0.68	741
Hrefy	0	0	0.69	572
Hrefy	0	1	0.69	583
Hrefy	0	2	0.69	595
Hrefy	0	3	0.69	605
Hrefy	0	4	0.69	622
Hrefy	0	5	0.69	632
Hrefy	0	6	0.69	643
Hrefy	0	7	0.69	652
Hrefy	0	8	0.69	670
Hrefy	0	9	0.69	681
Hrefy	0	10	0.69	693
Hrefy	0	11	0.69	707
Hrefy	0	12	0.69	722
Hrefy	0	13	0.69	732
Hrefy	0	14	0.69	742
Hrefy	0	15	0.69	751
Hrefy	0	0	0.7	580
Hrefy	0	1	0.7	591
Hrefy	0	2	0.7	604
Hrefy	0	3	0.7	614
Hrefy	0	4	0.7	631
Hrefy	0	5	0.7	641
Hrefy	0	6	0.7	652
Hrefy	0	7	0.7	661
Hrefy	0	8	0.7	680
Hrefy	0	9	0.7	691
Hrefy	0	10	0.7	707
Hrefy	0	11	0.7	716
Hrefy	0	12	0.7	732
Hrefy	0	13	0.7	742
Hrefy	0	14	0.7	752
Hrefy	0	15	0.7	761
Hrefy	0	0	0.71	588
Hrefy	0	1	0.71	599
Hrefy	0	2	0.71	612
Hrefy	0	3	0.71	622
Hrefy	0	4	0.71	640
Hrefy	0	5	0.71	650
Hrefy	0	6	0.71	661
Hrefy	0	7	0.71	670
Hrefy	0	8	0.71	689
Hrefy	0	9	0.71	705
Hrefy	0	10	0.71	716
Hrefy	0	11	0.71	726
Hrefy	0	12	0.71	742
Hrefy	0	13	0.71	752
Hrefy	0	14	0.71	762
Hrefy	0	15	0.71	771
Hrefy	0	0	0.72	596
Hrefy	0	1	0.72	608
Hrefy	0	2	0.72	620
Hrefy	0	3	0.72	631
Hrefy	0	4	0.72	648
Hrefy	0	5	0.72	659
Hrefy	0	6	0.72	670
Hrefy	0	7	0.72	680
Hrefy	0	8	0.72	703
Hrefy	0	9	0.72	714
Hrefy	0	10	0.72	726
Hrefy	0	11	0.72	736
Hrefy	0	12	0.72	752
Hrefy	0	13	0.72	762
Hrefy	0	14	0.72	772
Hrefy	0	15	0.72	782
Hrefy	0	0	0.73	604
Hrefy	0	1	0.73	616
Hrefy	0	2	0.73	629
Hrefy	0	3	0.73	639
Hrefy	0	4	0.73	657
Hrefy	0	5	0.73	668
Hrefy	0	6	0.73	679
Hrefy	0	7	0.73	689
Hrefy	0	8	0.73	713
Hrefy	0	9	0.73	724
Hrefy	0	10	0.73	736
Hrefy	0	11	0.73	746
Hrefy	0	12	0.73	762
Hrefy	0	13	0.73	772
Hrefy	0	14	0.73	783
Hrefy	0	15	0.73	792
Hrefy	0	0	0.74	612
Hrefy	0	1	0.74	624
Hrefy	0	2	0.74	637
Hrefy	0	3	0.74	648
Hrefy	0	4	0.74	666
Hrefy	0	5	0.74	677
Hrefy	0	6	0.74	688
Hrefy	0	7	0.74	703
Hrefy	0	8	0.74	722
Hrefy	0	9	0.74	733
Hrefy	0	10	0.74	745
Hrefy	0	11	0.74	755
Hrefy	0	12	0.74	772
Hrefy	0	13	0.74	782
Hrefy	0	14	0.74	793
Hrefy	0	15	0.74	802
Hrefy	0	0	0.75	620
Hrefy	0	1	0.75	632
Hrefy	0	2	0.75	646
Hrefy	0	3	0.75	656
Hrefy	0	4	0.75	674
Hrefy	0	5	0.75	686
Hrefy	0	6	0.75	702
Hrefy	0	7	0.75	712
Hrefy	0	8	0.75	731
Hrefy	0	9	0.75	742
Hrefy	0	10	0.75	755
Hrefy	0	11	0.75	765
Hrefy	0	12	0.75	782
Hrefy	0	13	0.75	792
Hrefy	0	14	0.75	803
Hrefy	0	15	0.75	813
Hrefy	0	0	0.76	628
Hrefy	0	1	0.76	640
Hrefy	0	2	0.76	654
Hrefy	0	3	0.76	665
Hrefy	0	4	0.76	683
Hrefy	0	5	0.76	694
Hrefy	0	6	0.76	711
Hrefy	0	7	0.76	721
Hrefy	0	8	0.76	740
Hrefy	0	9	0.76	752
Hrefy	0	10	0.76	764
Hrefy	0	11	0.76	774
Hrefy	0	12	0.76	792
Hrefy	0	13	0.76	802
Hrefy	0	14	0.76	813
Hrefy	0	15	0.76	823
Hrefy	0	0	0.77	636
Hrefy	0	1	0.77	648
Hrefy	0	2	0.77	662
Hrefy	0	3	0.77	673
Hrefy	0	4	0.77	692
Hrefy	0	5	0.77	708
Hrefy	0	6	0.77	720
Hrefy	0	7	0.77	730
Hrefy	0	8	0.77	749
Hrefy	0	9	0.77	761
Hrefy	0	10	0.77	773
Hrefy	0	11	0.77	784
Hrefy	0	12	0.77	801
Hrefy	0	13	0.77	812
Hrefy	0	14	0.77	824
Hrefy	0	15	0.77	833
Hrefy	0	0	0.78	644
Hrefy	0	1	0.78	657
Hrefy	0	2	0.78	670
Hrefy	0	3	0.78	682
Hrefy	0	4	0.78	706
Hrefy	0	5	0.78	717
Hrefy	0	6	0.78	729
Hrefy	0	7	0.78	739
Hrefy	0	8	0.78	758
Hrefy	0	9	0.78	771
Hrefy	0	10	0.78	783
Hrefy	0	11	0.78	794
Hrefy	0	12	0.78	811
Hrefy	0	13	0.78	822
Hrefy	0	14	0.78	834
Hrefy	0	15	0.78	843
Hrefy	0	0	0.79	652
Hrefy	0	1	0.79	665
Hrefy	0	2	0.79	678
Hrefy	0	3	0.79	690
Hrefy	0	4	0.79	714
Hrefy	0	5	0.79	725
Hrefy	0	6	0.79	737
Hrefy	0	7	0.79	748
Hrefy	0	8	0.79	768
Hrefy	0	9	0.79	780
Hrefy	0	10	0.79	793
Hrefy	0	11	0.79	803
Hrefy	0	12	0.79	821
Hrefy	0	13	0.79	832
Hrefy	0	14	0.79	844
Hrefy	0	15	0.79	853
Hrefy	0	0	0.8	659
Hrefy	0	1	0.8	673
Hrefy	0	2	0.8	686
Hrefy	0	3	0.8	704
Hrefy	0	4	0.8	723
Hrefy	0	5	0.8	734
Hrefy	0	6	0.8	746
Hrefy	0	7	0.8	757
Hrefy	0	8	0.8	777
Hrefy	0	9	0.8	789
Hrefy	0	10	0.8	802
Hrefy	0	11	0.8	813
Hrefy	0	12	0.8	831
Hrefy	0	13	0.8	842
Hrefy	0	14	0.8	854
Hrefy	0	15	0.8	864
Hrefy	0	0	0.81	667
Hrefy	0	1	0.81	680
Hrefy	0	2	0.81	694
Hrefy	0	3	0.81	712
Hrefy	0	4	0.81	731
Hrefy	0	5	0.81	743
Hrefy	0	6	0.81	755
Hrefy	0	7	0.81	766
Hrefy	0	8	0.81	786
Hrefy	0	9	0.81	798
Hrefy	0	10	0.81	812
Hrefy	0	11	0.81	823
Hrefy	0	12	0.81	841
Hrefy	0	13	0.81	852
Hrefy	0	14	0.81	864
Hrefy	0	15	0.81	874
Hrefy	0	0	0.82	675
Hrefy	0	1	0.82	688
Hrefy	0	2	0.82	709
Hrefy	0	3	0.82	721
Hrefy	0	4	0.82	740
Hrefy	0	5	0.82	752
Hrefy	0	6	0.82	764
Hrefy	0	7	0.82	775
Hrefy	0	8	0.82	795
Hrefy	0	9	0.82	808
Hrefy	0	10	0.82	821
Hrefy	0	11	0.82	832
Hrefy	0	12	0.82	851
Hrefy	0	13	0.82	862
Hrefy	0	14	0.82	874
Hrefy	0	15	0.82	884
Hrefy	0	0	0.83	682
Hrefy	0	1	0.83	703
Hrefy	0	2	0.83	717
Hrefy	0	3	0.83	729
Hrefy	0	4	0.83	748
Hrefy	0	5	0.83	760
Hrefy	0	6	0.83	773
Hrefy	0	7	0.83	784
Hrefy	0	8	0.83	804
Hrefy	0	9	0.83	817
Hrefy	0	10	0.83	831
Hrefy	0	11	0.83	842
Hrefy	0	12	0.83	861
Hrefy	0	13	0.83	872
Hrefy	0	14	0.83	884
Hrefy	0	15	0.83	895
Hrefy	0	0	0.839999	689
Hrefy	0	1	0.839999	711
Hrefy	0	2	0.839999	725
Hrefy	0	3	0.839999	737
Hrefy	0	4	0.839999	757
Hrefy	0	5	0.839999	769
Hrefy	0	6	0.839999	782
Hrefy	0	7	0.839999	792
Hrefy	0	8	0.839999	813
Hrefy	0	9	0.839999	827
Hrefy	0	10	0.839999	840
Hrefy	0	11	0.839999	852
Hrefy	0	12	0.839999	870
Hrefy	0	13	0.839999	882
Hrefy	0	14	0.839999	894
Hrefy	0	15	0.839999	905
Hrefy	0	0	0.849999	706
Hrefy	0	1	0.849999	719
Hrefy	0	2	0.849999	733
Hrefy	0	3	0.849999	745
Hrefy	0	4	0.849999	766
Hrefy	0	5	0.849999	778
Hrefy	0	6	0.849999	791
Hrefy	0	7	0.849999	801
Hrefy	0	8	0.849999	823
Hrefy	0	9	0.849999	836
Hrefy	0	10	0.849999	850
Hrefy	0	11	0.849999	861
Hrefy	0	12	0.849999	881
Hrefy	0	13	0.849999	892
Hrefy	0	14	0.849999	905
Hrefy	0	15	0.849999	915
Hrefy	0	0	0.859999	714
Hrefy	0	1	0.859999	727
Hrefy	0	2	0.859999	742
Hrefy	0	3	0.859999	754
Hrefy	0	4	0.859999	774
Hrefy	0	5	0.859999	786
Hrefy	0	6	0.859999	799
Hrefy	0	7	0.859999	810
Hrefy	0	8	0.859999	832
Hrefy	0	9	0.859999	845
Hrefy	0	10	0.859999	859
Hrefy	0	11	0.859999	871
Hrefy	0	12	0.859999	890
Hrefy	0	13	0.859999	902
Hrefy	0	14	0.859999	915
Hrefy	0	15	0.859999	926
Hrefy	0	0	0.869999	722
Hrefy	0	1	0.869999	735
Hrefy	0	2	0.869999	750
Hrefy	0	3	0.869999	762
Hrefy	0	4	0.869999	783
Hrefy	0	5	0.869999	795
Hrefy	0	6	0.869999	808
Hrefy	0	7	0.869999	819
Hrefy	0	8	0.869999	841
Hrefy	0	9	0.869999	855
Hrefy	0	10	0.869999	869
Hrefy	0	11	0.869999	880
Hrefy	0	12	0.869999	900
Hrefy	0	13	0.869999	912
Hrefy	0	14	0.869999	925
Hrefy	0	15	0.869999	936
Hrefy	0	0	0.879999	729
Hrefy	0	1	0.879999	743
Hrefy	0	2	0.879999	758
Hrefy	0	3	0.879999	770
Hrefy	0	4	0.879999	791
Hrefy	0	5	0.879999	804
Hrefy	0	6	0.879999	817
Hrefy	0	7	0.879999	828
Hrefy	0	8	0.879999	851
Hrefy	0	9	0.879999	864
Hrefy	0	10	0.879999	879
Hrefy	0	11	0.879999	890
Hrefy	0	12	0.879999	911
Hrefy	0	13	0.879999	922
Hrefy	0	14	0.879999	936
Hrefy	0	15	0.879999	947
Hrefy	0	0	0.889999	737
Hrefy	0	1	0.889999	752
Hrefy	0	2	0.889999	766
Hrefy	0	3	0.889999	779
Hrefy	0	4	0.889999	800
Hrefy	0	5	0.889999	812
Hrefy	0	6	0.889999	826
Hrefy	0	7	0.889999	837
Hrefy	0	8	0.889999	860
Hrefy	0	9	0.889999	874
Hrefy	0	10	0.889999	888
Hrefy	0	11	0.889999	900
Hrefy	0	12	0.889999	921
Hrefy	0	13	0.889999	933
Hrefy	0	14	0.889999	946
Hrefy	0	15	0.889999	957
Hrefy	0	0	0.899999	745
Hrefy	0	1	0.899999	759
Hrefy	0	2	0.899999	775
Hrefy	0	3	0.899999	787
Hrefy	0	4	0.899999	808
Hrefy	0	5	0.899999	821
Hrefy	0	6	0.899999	835
Hrefy	0	7	0.899999	846
Hrefy	0	8	0.899999	869
Hrefy	0	9	0.899999	883
Hrefy	0	10	0.899999	898
Hrefy	0	11	0.899999	910
Hrefy	0	12	0.899999	930
Hrefy	0	13	0.899999	943
Hrefy	0	14	0.899999	956
Hrefy	0	15	0.899999	967
Hrefy	0	0	0.909999	753
Hrefy	0	1	0.909999	768
Hrefy	0	2	0.909999	783
Hrefy	0	3	0.909999	796
Hrefy	0	4	0.909999	817
Hrefy	0	5	0.909999	830
Hrefy	0	6	0.909999	844
Hrefy	0	7	0.909999	855
Hrefy	0	8	0.909999	878
Hrefy	0	9	0.909999	892
Hrefy	0	10	0.909999	907
Hrefy	0	11	0.909999	919
Hrefy	0	12	0.909999	940
Hrefy	0	13	0.909999	953
Hrefy	0	14	0.909999	966
Hrefy	0	15	0.909999	977
Hrefy	0	0	0.919999	761
Hrefy	0	1	0.919999	776
Hrefy	0	2	0.919999	791
Hrefy	0	3	0.919999	804
Hrefy	0	4	0.919999	826
Hrefy	0	5	0.919999	839
Hrefy	0	6	0.919999	853
Hrefy	0	7	0.919999	865
Hrefy	0	8	0.919999	888
Hrefy	0	9	0.919999	902
Hrefy	0	10	0.919999	917
Hrefy	0	11	0.919999	929
Hrefy	0	12	0.919999	950
Hrefy	0	13	0.919999	963
Hrefy	0	14	0.919999	977
Hrefy	0	15	0.919999	988
Hrefy	0	0	0.929999	769
Hrefy	0	1	0.929999	784
Hrefy	0	2	0.929999	799
Hrefy	0	3	0.929999	812
Hrefy	0	4	0.929999	834
Hrefy	0	5	0.929999	848
Hrefy	0	6	0.929999	862
Hrefy	0	7	0.929999	874
Hrefy	0	8	0.929999	897
Hrefy	0	9	0.929999	911
Hrefy	0	10	0.929999	927
Hrefy	0	11	0.929999	939
Hrefy	0	12	0.929999	960
Hrefy	0	13	0.929999	973
Hrefy	0	14	0.929999	987
Hrefy	0	15	0.929999	998
Hrefy	0	0	0.939999	777
Hrefy	0	1	0.939999	792
Hrefy	0	2	0.939999	808
Hrefy	0	3	0.939999	821
Hrefy	0	4	0.939999	843
Hrefy	0	5	0.939999	857
Hrefy	0	6	0.939999	871
Hrefy	0	7	0.939999	883
Hrefy	0	8	0.939999	907
Hrefy	0	9	0.939999	921
Hrefy	0	10	0.939999	936
Hrefy	0	11	0.939999	949
Hrefy	0	12	0.939999	971
Hrefy	0	13	0.939999	983
Hrefy	0	14	0.939999	997
Hrefy	0	15	0.939999	1009
Hrefy	0	0	0.949999	785
Hrefy	0	1	0.949999	800
Hrefy	0	2	0.949999	816
Hrefy	0	3	0.949999	829
Hrefy	0	4	0.949999	852
Hrefy	0	5	0.949999	866
Hrefy	0	6	0.949999	880
Hrefy	0	7	0.949999	892
Hrefy	0	8	0.949999	916
Hrefy	0	9	0.949999	931
Hrefy	0	10	0.949999	946
Hrefy	0	11	0.949999	959
Hrefy	0	12	0.949999	981
Hrefy	0	13	0.949999	994
Hrefy	0	14	0.949999	1008
Hrefy	0	15	0.949999	1019
Hrefy	0	0	0.959999	793
Hrefy	0	1	0.959999	808
Hrefy	0	2	0.959999	825
Hrefy	0	3	0.959999	838
Hrefy	0	4	0.959999	861
Hrefy	0	5	0.959999	874
Hrefy	0	6	0.959999	889
Hrefy	0	7	0.959999	901
Hrefy	0	8	0.959999	925
Hrefy	0	9	0.959999	940
Hrefy	0	10	0.959999	956
Hrefy	0	11	0.959999	969
Hrefy	0	12	0.959999	991
Hrefy	0	13	0.959999	1004
Hrefy	0	14	0.959999	1018
Hrefy	0	15	0.959999	1023
Hrefy	0	0	0.969999	801
Hrefy	0	1	0.969999	816
Hrefy	0	2	0.969999	833
Hrefy	0	3	0.969999	847
Hrefy	0	4	0.969999	869
Hrefy	0	5	0.969999	883
Hrefy	0	6	0.969999	898
Hrefy	0	7	0.969999	911
Hrefy	0	8	0.969999	935
Hrefy	0	9	0.969999	950
Hrefy	0	10	0.969999	966
Hrefy	0	11	0.969999	979
Hrefy	0	12	0.969999	1001
Hrefy	0	13	0.969999	1014
Hrefy	0	14	0.969999	1023
Hrefy	0	15	0.969999	1023
Hrefy	0	0	0.979999	809
Hrefy	0	1	0.979999	825
Hrefy	0	2	0.979999	841
Hrefy	0	3	0.979999	855
Hrefy	0	4	0.979999	878
Hrefy	0	5	0.979999	892
Hrefy	0	6	0.979999	907
Hrefy	0	7	0.979999	920
Hrefy	0	8	0.979999	945
Hrefy	0	9	0.979999	960
Hrefy	0	10	0.979999	975
Hrefy	0	11	0.979999	989
Hrefy	0	12	0.979999	1011
Hrefy	0	13	0.979999	1023
Hrefy	0	14	0.979999	1023
Hrefy	0	15	0.979999	1023
Hrefy	0	0	0.989999	818
Hrefy	0	1	0.989999	834
Hrefy	0	2	0.989999	850
Hrefy	0	3	0.989999	864
Hrefy	0	4	0.989999	887
Hrefy	0	5	0.989999	902
Hrefy	0	6	0.989999	917
Hrefy	0	7	0.989999	930
Hrefy	0	8	0.989999	954
Hrefy	0	9	0.989999	970
Hrefy	0	10	0.989999	986
Hrefy	0	11	0.989999	999
Hrefy	0	12	0.989999	1022
Hrefy	0	13	0.989999	1023
Hrefy	0	14	0.989999	1023
Hrefy	0	15	0.989999	1023
Hrefy	0	0	0.999999	1023
Hrefy	0	1	0.999999	1023
Hrefy	0	2	0.999999	1023
Hrefy	0	3	0.999999	1023
Hrefy	0	4	0.999999	1023
Hrefy	0	5	0.999999	1023
Hrefy	0	6	0.999999	1023
Hrefy	0	7	0.999999	1023
Hrefy	0	8	0.999999	1023
Hrefy	0	9	0.999999	1023
Hrefy	0	10	0.999999	1000
Hrefy	0	11	0.999999	1012
Hrefy	0	12	0.999999	1023
Hrefy	0	13	0.999999	1023
Hrefy	0	14	0.999999	1023
Hrefy	0	15	0.999999	1023
Hrefy	0	0	1.01	1023
Hrefy	0	1	1.01	1023
Hrefy	0	2	1.01	1023
Hrefy	0	3	1.01	1023
Hrefy	0	4	1.01	1023
Hrefy	0	5	1.01	1023
Hrefy	0	6	1.01	1023
Hrefy	0	7	1.01	1023
Hrefy	0	8	1.01	1023
Hrefy	0	9	1.01	1023
Hrefy	0	10	1.01	1023
Hrefy	0	11	1.01	1023
Hrefy	0	12	1.01	1023
Hrefy	0	13	1.01	1023
Hrefy	0	14	1.01	1023
Hrefy	0	15	1.01	1023
Hrefy	1	0	0	15
Hrefy	1	1	0	18
Hrefy	1	2	0	19
Hrefy	1	3	0	19
Hrefy	1	4	0	20
Hrefy	1	5	0	20
Hrefy	1	6	0	20
Hrefy	1	7	0	21
Hrefy	1	8	0	21
Hrefy	1	9	0	21
Hrefy	1	10	0	22
Hrefy	1	11	0	22
Hrefy	1	12	0	23
Hrefy	1	13	0	23
Hrefy	1	14	0	23
Hrefy	1	15	0	23
Hrefy	1	0	0.01	26
Hrefy	1	1	0.01	27
Hrefy	1	2	0.01	27
Hrefy	1	3	0.01	28
Hrefy	1	4	0.01	28
Hrefy	1	5	0.01	29
Hrefy	1	6	0.01	29
Hrefy	1	7	0.01	30
Hrefy	1	8	0.01	30
Hrefy	1	9	0.01	31
Hrefy	1	10	0.01	31
Hrefy	1	11	0.01	32
Hrefy	1	12	0.01	32
Hrefy	1	13	0.01	33
Hrefy	1	14	0.01	33
Hrefy	1	15	0.01	34
Hrefy	1	0	0.02	34
Hrefy	1	1	0.02	35
Hrefy	1	2	0.02	35
Hrefy	1	3	0.02	36
Hrefy	1	4	0.02	37
Hrefy	1	5	0.02	37
Hrefy	1	6	0.02	38
Hrefy	1	7	0.02	38
Hrefy	1	8	0.02	40
Hrefy	1	9	0.02	40
Hrefy	1	10	0.02	41
Hrefy	1	11	0.02	41
Hrefy	1	12	0.02	42
Hrefy	1	13	0.02	43
Hrefy	1	14	0.02	43
Hrefy	1	15	0.02	44
Hrefy	1	0	0.03	42
Hrefy	1	1	0.03	43
Hrefy	1	2	0.03	44
Hrefy	1	3	0.03	44
Hrefy	1	4	0.03	45
Hrefy	1	5	0.03	46
Hrefy	1	6	0.03	47
Hrefy	1	7	0.03	47
Hrefy	1	8	0.03	49
Hrefy	1	9	0.03	49
Hrefy	1	10	0.03	50
Hrefy	1	11	0.03	51
Hrefy	1	12	0.03	52
Hrefy	1	13	0.03	53
Hrefy	1	14	0.03	53
Hrefy	1	15	0.03	54
Hrefy	1	0	0.04	50
Hrefy	1	1	0.04	51
Hrefy	1	2	0.04	52
Hrefy	1	3	0.04	53
Hrefy	1	4	0.04	54
Hrefy	1	5	0.04	55
Hrefy	1	6	0.04	56
Hrefy	1	7	0.04	57
Hrefy	1	8	0.04	58
Hrefy	1	9	0.04	59
Hrefy	1	10	0.04	60
Hrefy	1	11	0.04	61
Hrefy	1	12	0.04	62
Hrefy	1	13	0.04	62
Hrefy	1	14	0.04	63
Hrefy	1	15	0.04	64
Hrefy	1	0	0.05	58
Hrefy	1	1	0.05	59
Hrefy	1	2	0.05	60
Hrefy	1	3	0.05	61
Hrefy	1	4	0.05	63
Hrefy	1	5	0.05	64
Hrefy	1	6	0.05	65
Hrefy	1	7	0.05	65
Hrefy	1	8	0.05	67
